user_id,week_start,orders_count,net_revenue,coupon_orders_count,avg_discount_pct,cod_orders_count,payment_failures_count,risk_score_avg,refunds_count,refund_amount,rto_count
U02451,2024-06-10,1,11605,0,4.33599868106504,0,1,18.0,0,0,1
U02451,2024-08-26,1,14017,0,5.900912996777659,0,1,39.0,1,521,1
U02452,2024-02-26,1,3779,1,3.5723398826231185,1,0,13.0,0,0,1
U02453,2024-04-01,1,2026,0,47.621509824198554,1,0,36.0,2,1454,1
U02453,2024-11-18,1,11147,0,4.937745181647621,0,0,29.0,2,3472,0
U02454,2024-01-29,1,3118,1,35.3246214478324,0,0,34.0,1,1876,0
U02455,2024-03-18,1,2411,0,36.934344755427674,0,1,32.0,2,3194,0
U02455,2024-05-13,1,-551,1,200.73126142595976,0,1,25.0,2,2880,0
U02455,2024-08-26,1,11312,0,1.788504948775829,1,0,28.0,2,1780,1
U02456,2024-04-01,1,13877,0,0.1223549733697999,1,0,30.0,1,750,1
U02456,2024-07-01,1,7415,1,20.78837731011644,0,2,27.0,1,1202,0
U02457,2024-10-07,1,4529,0,27.05749718151071,1,0,12.0,0,0,1
U02460,2024-09-02,2,9045,1,90.85025691354375,0,0,23.0,2,2968,0
U02460,2024-11-04,1,8137,1,9.779354695642532,0,0,19.0,2,1610,1
U02461,2024-05-13,1,5730,0,20.779759435918706,0,0,34.0,2,2762,1
U02462,2024-02-19,1,6378,0,16.996356064549715,1,2,28.0,0,0,0
U02462,2024-04-08,1,12106,0,10.392301998519615,0,0,7.0,1,1987,1
U02462,2024-09-02,1,8266,1,10.869096398533534,1,1,35.0,0,0,0
U02462,2024-11-18,1,12427,1,3.726371242640223,0,0,20.0,0,0,0
U02467,2024-02-05,1,8514,1,14.492316962940643,0,0,1.0,2,1974,1
U02467,2024-04-08,1,595,0,71.33911368015414,0,0,17.0,0,0,0
U02467,2024-06-10,1,6411,1,11.180382377389858,0,2,48.0,2,3470,0
U02468,2024-02-12,1,8708,0,7.332127274662126,0,0,18.0,1,1305,1
U02468,2024-06-17,1,11779,0,9.753294514250689,0,0,11.0,0,0,0
U02468,2024-08-05,1,6661,1,17.038236393075103,0,0,17.0,2,3376,1
U02469,2024-02-12,1,13802,0,1.1105538439492726,0,1,41.0,0,0,0
U02469,2024-02-19,1,9165,1,8.923780184835536,0,1,21.0,2,1790,0
U02469,2024-06-24,1,8479,1,10.91615885690271,0,0,4.0,0,0,0
U02469,2024-10-14,1,3247,1,32.8716146371718,0,0,27.0,2,2046,1
U02470,2024-01-15,1,6731,0,19.601051122790253,1,0,18.0,2,2868,0
U02470,2024-06-03,1,13898,0,3.813412692919925,1,0,39.0,2,3454,1
U02470,2024-08-19,1,3910,0,26.4761188416698,1,0,34.0,2,3926,0
U02471,2024-03-18,1,11730,1,3.7182959862102933,0,0,22.0,1,1492,0
U02473,2024-10-21,1,7288,1,0.991713082461622,0,0,0.0,1,1835,1
U02473,2024-12-02,1,10580,1,12.308329879817654,1,0,19.0,1,606,1
U02475,2024-04-15,2,5018,1,26.267238022458905,0,0,28.0,1,1419,1
U02475,2024-08-12,1,12880,0,8.40563220025601,0,0,16.0,2,2340,0
U02476,2024-02-12,1,8790,0,15.61870020159355,0,1,17.0,1,1713,1
U02478,2024-05-20,1,7339,0,17.917458897215077,1,0,27.0,1,1506,0
U02479,2024-01-22,1,14568,0,0.3624923055878531,0,0,9.0,0,0,1
U02479,2024-06-17,1,404,1,79.56499747091553,1,1,39.0,2,3150,0
U02480,2024-02-26,1,9743,0,4.8999511957052215,0,2,11.0,0,0,0
U02480,2024-09-09,1,5683,0,6.2675243278904835,0,1,14.0,1,1140,0
U02481,2024-11-11,1,7908,0,13.620972146368103,0,2,40.0,1,1319,1
U02483,2024-01-08,1,3905,1,25.177237018585934,0,0,21.0,1,1874,1
U02483,2024-08-26,1,7127,0,2.3698630136986303,1,1,15.0,1,879,1
U02483,2024-11-11,1,4931,0,26.149468324097647,1,0,52.0,2,1184,1
U02484,2024-02-26,1,3914,0,32.2485719231435,0,0,19.0,2,1916,0
U02484,2024-07-01,1,402,0,62.77777777777778,0,1,37.0,1,992,1
U02486,2024-01-22,1,6680,1,15.826612903225806,0,1,23.0,2,3310,0
U02486,2024-01-29,1,6577,0,15.679487179487179,0,0,21.0,1,1367,1
U02488,2024-11-25,1,-148,0,112.1112929623568,0,0,24.0,1,507,1
U02490,2024-06-10,1,3815,1,31.43421998562185,0,0,21.0,0,0,1
U02490,2024-08-05,1,7119,0,9.737542791936098,0,0,12.0,1,1442,1
U02490,2024-10-21,1,-101,1,115.02976190476191,1,0,25.0,0,0,1
U02491,2024-01-15,1,-543,0,152.46376811594203,1,0,34.0,0,0,0
U02491,2024-02-05,1,6642,0,8.461962513781698,0,0,18.0,2,3838,1
U02492,2024-09-16,1,8828,1,14.124513618677042,0,0,17.0,0,0,1
U02493,2024-01-15,1,-562,1,161.4879649890591,0,1,17.0,2,3740,1
U02493,2024-02-05,1,13134,1,4.152375392249872,1,0,17.0,2,3764,1
U02493,2024-03-11,1,11889,0,8.214313286497337,0,0,11.0,1,832,1
U02493,2024-10-07,1,8488,1,15.483421288459622,0,0,15.0,0,0,0
U02494,2024-10-28,1,1358,0,11.818181818181818,0,0,14.0,2,1126,0
U02494,2024-12-02,1,393,0,35.148514851485146,0,0,16.0,2,1908,0
U02494,2024-12-16,1,4539,0,28.100744495485507,0,0,21.0,0,0,1
U02495,2024-01-29,1,6959,0,9.4469746258946,0,0,18.0,1,802,1
U02496,2024-12-02,1,5249,1,21.947955390334574,0,0,19.0,0,0,1
U02497,2024-03-25,1,585,0,71.90201729106627,1,0,34.0,0,0,0
U02497,2024-11-25,1,5690,0,20.829275080005566,0,0,14.0,0,0,0
U02498,2024-01-08,1,6612,1,3.2059727711901624,0,0,24.0,1,1571,1
U02498,2024-05-13,1,2775,1,41.257408975444534,1,0,29.0,1,963,0
U02498,2024-05-27,1,11069,0,5.4900956284153,0,0,5.0,1,787,1
U02501,2024-07-22,1,229,1,88.25038481272446,0,0,10.0,0,0,0
U02501,2024-10-07,1,3678,1,26.965845909451946,0,2,33.0,1,1867,1
U02502,2024-04-15,1,12177,1,8.416064981949459,0,0,25.0,0,0,1
U02502,2024-07-15,1,4740,0,22.54901960784314,0,0,3.0,0,0,1
U02502,2024-11-11,1,5429,0,14.301499605367008,0,0,15.0,1,683,0
U02503,2024-04-15,1,2207,0,3.413566739606127,1,0,34.0,1,1375,1
U02503,2024-09-16,1,10423,0,5.14197306152166,0,0,21.0,0,0,1
U02503,2024-11-04,1,11706,0,11.945238453437641,0,1,18.0,2,2816,1
U02504,2024-02-26,1,8920,1,17.598152424942263,0,0,17.0,1,1766,1
U02504,2024-07-29,1,4199,0,5.513051305130514,0,0,16.0,1,526,0
U02505,2024-01-15,1,4224,1,7.712475420581166,0,0,17.0,0,0,1
U02505,2024-03-11,1,10405,0,0.31615251963977775,0,2,28.0,2,3054,0
U02505,2024-03-18,1,6609,0,22.538677918424753,0,1,22.0,2,1914,1
U02507,2024-05-13,1,3784,0,28.590300056614453,0,2,15.0,0,0,0
U02507,2024-09-23,1,4146,1,0.43227665706051877,1,0,20.0,0,0,0
U02507,2024-10-21,1,7908,0,11.94744460527781,0,1,9.0,2,2360,1
U02508,2024-02-26,1,6696,0,11.381683430386449,0,0,10.0,2,1922,1
U02508,2024-12-16,1,242,0,73.49397590361446,0,0,25.0,0,0,1
U02509,2024-11-18,1,4581,0,17.115976117242624,1,0,31.0,1,1211,1
U02511,2024-02-26,1,-555,0,186.4485981308411,0,0,21.0,2,2290,0
U02512,2024-12-16,1,3137,1,19.625928772738916,1,0,26.0,2,2832,0
U02513,2024-04-22,1,8634,0,8.663916217073945,0,0,22.0,2,3400,0
U02513,2024-10-21,1,-192,0,117.47042766151046,0,0,22.0,2,2836,1
U02514,2024-12-09,1,5568,0,6.561503607987918,0,0,31.0,0,0,1
U02515,2024-01-01,1,9762,0,0.6614429632644754,0,0,8.0,1,1606,0
U02515,2024-04-01,1,8614,0,9.07747519527127,0,0,0.0,2,2640,0
U02515,2024-08-19,1,2834,1,2.1070811744386875,0,1,6.0,1,1700,1
U02517,2024-02-19,1,7628,0,15.805739514348785,0,0,17.0,0,0,0
U02519,2024-01-22,1,12294,0,1.3085012442803243,0,0,15.0,0,0,0
U02519,2024-03-18,1,8891,0,5.865537321334039,0,2,23.0,0,0,0
U02519,2024-09-09,1,9687,0,16.15164892235783,0,0,10.0,1,1443,1
U02521,2024-01-15,1,-272,0,143.24324324324326,0,1,26.0,2,2180,0
U02521,2024-02-05,1,9892,0,13.659771318844374,0,0,1.0,0,0,0
U02522,2024-03-25,1,4265,1,15.577988915281077,1,0,32.0,2,3324,1
U02524,2024-04-29,1,12378,0,13.537300922045265,0,0,15.0,1,1767,0
U02524,2024-05-06,1,2929,0,27.91041102633522,0,2,34.0,0,0,1
U02525,2024-03-11,1,5814,1,15.136476426799009,0,1,28.0,0,0,0
U02525,2024-07-15,1,-1373,0,323.61563517915306,0,0,24.0,2,1588,0
U02525,2024-07-29,1,12164,1,4.371069182389937,0,2,13.0,0,0,0
U02526,2024-09-02,1,1081,0,46.6436327739388,1,1,40.0,1,1075,1
U02528,2024-02-12,1,11744,0,0.19546188493243816,0,0,9.0,1,1058,0
U02528,2024-07-08,1,5538,0,9.951219512195122,1,0,29.0,0,0,1
U02529,2024-02-19,1,12881,1,7.384239286741444,1,0,33.0,0,0,0
U02530,2024-12-02,1,12139,0,1.445157099943168,0,0,17.0,2,1250,1
U02531,2024-02-05,1,9495,0,5.512986366802667,0,0,10.0,1,847,1
U02531,2024-08-19,1,2893,0,18.091732729331824,1,3,28.0,2,1932,0
U02531,2024-10-21,1,13621,1,6.307607648920071,0,0,31.0,1,605,1
U02533,2024-04-22,1,3534,1,6.631439894319683,0,0,2.0,1,1373,1
U02533,2024-08-26,1,8927,0,13.715445582833945,0,0,10.0,1,881,1
U02533,2024-10-07,1,9819,1,1.9472738166566805,0,0,9.0,1,725,1
U02533,2024-11-25,1,7354,0,12.980712341734707,0,0,14.0,1,902,1
U02534,2024-02-26,1,2601,0,27.305757406372276,0,0,12.0,0,0,0
U02536,2024-06-17,1,1291,1,25.71921749136939,0,2,21.0,1,725,0
U02536,2024-08-05,1,12480,1,11.376224968044312,0,0,19.0,0,0,1
U02537,2024-11-11,1,3997,1,32.69910759387103,1,0,46.0,0,0,1
U02537,2024-12-16,1,11651,1,5.575816516735554,0,0,25.0,2,1760,0
U02538,2024-04-01,1,-304,0,122.66964951528709,0,0,25.0,0,0,0
U02538,2024-04-29,1,700,0,71.05045492142267,0,1,31.0,2,2896,1
U02539,2024-01-22,1,10260,0,4.770744384629664,0,0,16.0,1,1724,1
U02540,2024-02-05,1,11146,0,12.422409051622536,0,0,12.0,0,0,0
U02540,2024-07-01,1,7684,0,11.87062736552357,0,1,7.0,0,0,1
U02540,2024-12-02,1,1496,1,55.47619047619048,0,3,40.0,2,3188,0
U02541,2024-07-08,1,1453,1,28.38836865450961,0,0,33.0,2,3824,0
U02542,2024-09-02,1,1141,0,58.44865258557902,0,0,20.0,2,3638,0
U02542,2024-11-25,1,1249,1,55.803255484784145,1,1,42.0,0,0,0
U02543,2024-12-23,1,6417,0,14.291438493388538,0,0,8.0,1,1883,1
U02545,2024-03-04,1,7482,0,18.99090515374621,1,0,29.0,2,2540,1
U02545,2024-08-12,1,3713,1,8.726647000983284,0,1,16.0,2,2042,1
U02545,2024-09-30,1,1995,1,41.64960514770401,0,0,41.0,1,1969,1
U02546,2024-01-01,1,10301,0,1.5389026954693175,0,0,22.0,1,1691,0
U02547,2024-02-05,1,2195,1,19.80270369017172,0,0,19.0,1,1128,1
U02547,2024-08-26,1,9540,0,16.050686378035902,0,1,10.0,1,1360,1
U02547,2024-11-11,1,13902,1,4.754727322554125,0,0,27.0,1,1440,0
U02548,2024-03-11,1,10192,1,10.955792416564739,1,0,27.0,2,1688,0
U02548,2024-08-26,1,1968,1,12.377560106856635,1,0,23.0,2,1970,0
U02549,2024-12-09,1,12340,1,1.6262755102040818,0,0,23.0,1,1702,1
U02550,2024-08-19,1,1877,0,29.752994011976046,0,0,19.0,0,0,1
U02550,2024-10-07,1,7117,0,21.644831002972587,0,0,5.0,0,0,0
U02552,2024-01-29,1,12187,0,7.245604688332445,0,0,29.0,1,1490,0
U02552,2024-02-19,1,-339,0,128.55939342881214,0,0,31.0,2,2236,1
U02552,2024-05-13,1,6316,1,17.86736020806242,0,0,21.0,2,3980,1
U02553,2024-01-01,1,10862,1,7.925743833177927,0,0,22.0,1,1556,0
U02554,2024-04-22,1,4702,1,4.837077514673143,1,0,21.0,0,0,1
U02555,2024-03-25,1,3741,0,15.762215717180815,0,2,12.0,0,0,1
U02556,2024-01-15,1,10464,0,3.066234367762853,0,0,21.0,1,581,0
U02556,2024-06-03,1,11443,1,10.35644339992166,1,0,34.0,2,1218,1
U02557,2024-03-11,1,6762,1,0.23605783416937148,1,0,28.0,1,509,1
U02557,2024-08-12,1,5266,0,15.554842847979474,0,0,8.0,2,2482,0
U02557,2024-09-30,1,13332,1,0.8257085471992859,1,0,26.0,0,0,1
U02557,2024-12-16,1,14086,0,3.7710069681650498,1,0,23.0,1,1225,0
U02558,2024-06-03,1,11092,1,7.728142417436154,0,1,15.0,0,0,1
U02558,2024-10-21,1,8183,1,18.365921787709496,0,0,19.0,1,1422,0
U02559,2024-10-28,1,13178,0,7.457865168539326,0,0,19.0,1,1993,0
U02559,2024-11-04,1,4995,0,21.127427759355754,0,0,12.0,2,2320,1
U02559,2024-12-02,1,13264,1,10.776267994080452,0,0,2.0,1,1938,1
U02560,2024-12-16,1,6007,1,17.836137327315004,0,0,29.0,0,0,0
U02561,2024-03-18,1,11548,0,0.3967569432465068,1,3,31.0,0,0,1
U02561,2024-04-08,1,5999,0,20.81573389651531,0,0,20.0,1,768,0
U02562,2024-09-16,1,5094,0,24.0608228980322,0,1,7.0,0,0,1
U02563,2024-04-22,1,642,1,69.09003370245547,0,0,19.0,2,2460,1
U02564,2024-08-05,1,14343,0,3.8092683253973574,1,0,32.0,1,1391,1
U02564,2024-09-02,1,6379,1,11.081683858377474,0,0,24.0,2,1884,1
U02564,2024-09-30,1,11582,0,12.370432019368995,1,0,33.0,0,0,0
U02565,2024-01-08,1,-347,0,151.17994100294985,1,0,20.0,1,925,0
U02565,2024-10-14,1,12002,0,6.197733489644392,1,0,26.0,2,2324,1
U02566,2024-02-26,1,10815,1,6.6384668508287294,0,0,9.0,1,1331,1
U02567,2024-08-19,1,763,1,58.84573894282632,0,0,20.0,1,865,0
U02567,2024-11-25,1,8354,1,8.649535265172226,0,0,12.0,0,0,1
U02568,2024-07-29,1,3812,0,15.382907880133184,0,0,14.0,2,1618,0
U02568,2024-09-02,1,9249,1,11.981347544727825,0,2,25.0,0,0,1
U02568,2024-11-11,1,9653,0,6.481302073241619,1,0,22.0,1,596,0
U02569,2024-01-01,1,6409,1,5.248373743347131,0,0,7.0,0,0,1
U02570,2024-11-18,1,3678,1,3.6416033534189154,0,0,18.0,1,1495,1
U02572,2024-04-29,1,-573,1,144.3498452012384,0,0,13.0,1,896,0
U02572,2024-11-11,1,9133,1,6.222404764349522,0,0,16.0,1,669,1
U02573,2024-04-29,1,10089,0,2.5405718701700155,0,0,1.0,2,3364,1
U02574,2024-11-25,1,6094,0,24.307539436094892,0,2,27.0,2,1024,1
U02579,2024-05-27,1,125,0,79.33884297520662,0,0,26.0,1,1643,1
U02580,2024-07-15,1,10866,1,0.5218346608074704,1,2,29.0,1,1829,0
U02581,2024-11-18,1,1659,1,2.3543260741612713,0,0,7.0,0,0,0
U02582,2024-06-03,1,1983,0,29.12794853466762,1,0,18.0,0,0,0
U02582,2024-12-09,1,9340,0,10.390482586587355,1,0,33.0,0,0,0
U02583,2024-03-04,1,-146,1,114.3559488692232,0,0,17.0,1,982,1
U02584,2024-01-15,1,11991,0,13.240720642500541,0,1,24.0,0,0,1
U02584,2024-01-22,1,6887,0,19.816043776923973,1,2,20.0,0,0,0
U02584,2024-10-14,1,11477,0,3.6275086069359306,0,0,9.0,2,1496,1
U02585,2024-02-19,1,230,1,85.20900321543408,1,0,33.0,2,1704,0
U02588,2024-02-05,1,7289,0,11.862152357920193,0,0,19.0,2,2862,1
U02588,2024-05-13,1,7488,0,2.8793774319066148,0,0,15.0,2,1530,0
U02588,2024-07-01,1,2986,0,38.81147540983606,0,0,17.0,1,901,0
U02588,2024-10-07,1,6062,0,6.666666666666667,0,0,15.0,1,1248,0
U02589,2024-09-23,1,13563,0,7.007199177236887,0,0,13.0,0,0,1
U02591,2024-09-23,1,1854,0,48.93968603690443,0,2,26.0,2,3560,0
U02592,2024-04-08,1,7097,1,2.5271253948633428,0,0,15.0,1,1426,0
U02592,2024-08-19,1,7748,1,18.809598658702715,1,0,18.0,2,2098,0
U02594,2024-01-29,1,10219,0,1.9478027250047973,0,0,8.0,0,0,0
U02594,2024-03-11,1,9632,0,9.668948701116008,1,0,39.0,1,1087,0
U02594,2024-05-06,1,9802,0,16.436487638533677,0,0,7.0,2,3014,1
U02594,2024-12-09,1,12923,1,1.2531519828837778,0,0,7.0,0,0,1
U02596,2024-08-26,1,2412,0,23.81554011370815,0,0,17.0,2,3148,0
U02598,2024-04-29,1,4520,1,29.86811481768813,0,0,33.0,0,0,1
U02598,2024-12-02,2,9196,0,51.00019118888247,0,0,6.5,2,2910,1
U02599,2024-07-22,1,10971,1,12.105431821823426,0,0,5.0,2,2650,0
U02600,2024-09-02,1,2320,0,26.767676767676768,0,0,8.0,0,0,0
U02601,2024-07-15,1,974,0,50.783223850429515,1,0,23.0,2,3130,0
U02602,2024-05-13,1,10144,1,13.424938124093197,0,0,2.0,0,0,0
U02602,2024-06-10,1,7141,0,14.3251349730054,0,3,34.0,0,0,0
U02602,2024-07-01,1,-512,1,154.52609158679448,0,1,40.0,2,3842,0
U02602,2024-08-19,1,862,1,69.13712853562478,0,0,16.0,0,0,0
U02602,2024-11-11,1,3678,1,33.74166816789768,1,1,47.0,1,1065,0
U02603,2024-08-19,1,5302,0,1.339784145887607,0,2,13.0,0,0,1
U02605,2024-04-01,1,12981,1,0.8175427872860636,0,0,23.0,0,0,0
U02605,2024-11-04,1,6095,0,11.203379953379953,1,2,53.0,2,2056,1
U02606,2024-12-23,1,10496,0,2.0895522388059704,0,0,12.0,1,886,0
U02607,2024-01-22,1,8469,0,17.03565830721003,0,3,19.0,0,0,1
U02607,2024-02-05,1,13000,1,13.049294361581165,0,0,6.0,2,1638,1
U02607,2024-02-26,1,6162,1,3.808929128941617,1,0,26.0,2,2702,0
U02607,2024-11-04,1,7572,0,17.02827087442472,1,0,26.0,0,0,0
U02608,2024-09-23,1,-677,0,173.42733188720175,1,2,39.0,1,1855,1
U02608,2024-10-28,1,1874,0,38.59764089121887,1,1,38.0,1,506,0
U02609,2024-01-01,1,8883,1,10.561820378574305,1,0,28.0,2,2770,0
U02609,2024-06-10,1,6275,0,11.457598419641597,0,0,14.0,0,0,1
U02609,2024-11-25,1,497,1,66.35071090047393,0,0,21.0,0,0,1
U02611,2024-03-18,1,3928,0,24.79417959027379,0,0,17.0,1,1392,1
U02611,2024-04-22,1,8630,0,7.204301075268817,0,0,6.0,1,1541,1
U02612,2024-05-27,1,6953,1,10.744544287548138,0,1,23.0,1,1187,1
U02612,2024-07-01,1,5999,1,1.2997696610727214,0,0,22.0,0,0,0
U02613,2024-05-27,1,11933,0,5.225955047255977,1,2,24.0,0,0,0
U02613,2024-08-19,1,8021,0,13.136235650855536,0,0,30.0,2,3340,0
U02614,2024-01-01,1,9812,1,7.223903177004538,0,0,14.0,1,1454,0
U02614,2024-01-29,1,2084,1,6.756152125279642,0,0,14.0,2,2482,1
U02614,2024-05-13,1,1438,0,56.529625151148736,1,0,58.0,2,2816,1
U02614,2024-05-20,1,1517,1,46.03344005691925,0,3,52.0,1,1688,1
U02615,2024-06-03,1,5895,1,20.240833446083073,0,0,15.0,0,0,1
U02617,2024-06-17,1,9168,1,10.547370475168309,1,1,18.0,0,0,1
U02618,2024-05-13,1,9880,0,8.348794063079778,0,0,23.0,0,0,1
U02619,2024-11-25,1,7934,1,0.48915088423429076,0,1,24.0,0,0,1
U02621,2024-05-13,1,5036,0,22.511155562394215,0,0,0.0,1,1753,1
U02622,2024-07-01,1,474,0,59.067357512953365,0,2,21.0,1,540,1
U02622,2024-12-02,1,12329,0,4.868827160493828,0,0,17.0,1,1553,0
U02625,2024-05-27,1,282,0,78.29099307159353,1,0,36.0,0,0,0
U02625,2024-09-09,1,21,1,98.95104895104895,0,0,14.0,1,1244,1
U02626,2024-03-11,1,9152,0,8.817375709873469,0,0,6.0,2,2610,1
U02626,2024-04-08,1,3042,0,13.873159682899209,0,2,19.0,2,2460,0
U02626,2024-12-23,1,4236,0,13.161131611316112,0,2,27.0,0,0,0
U02627,2024-07-08,1,11569,1,7.2179003929745775,1,1,22.0,1,625,0
U02627,2024-07-15,1,5108,1,19.34312332228012,0,0,12.0,2,2296,0
U02629,2024-09-30,1,6177,0,18.69158878504673,1,1,16.0,0,0,0
U02631,2024-09-09,1,648,0,61.54302670623145,0,0,43.0,0,0,1
U02632,2024-05-06,1,486,0,20.327868852459016,0,1,8.0,2,2686,0
U02633,2024-06-17,2,10361,1,67.62274404456916,1,3,36.0,0,0,1
U02635,2024-05-06,1,9379,1,7.34044655206481,0,3,31.0,2,3148,0
U02636,2024-04-15,1,707,0,69.7345890410959,0,1,30.0,1,1532,0
U02636,2024-07-01,1,5324,1,1.5714549824366795,0,1,10.0,0,0,0
U02636,2024-12-02,1,6589,1,1.5832710978342046,0,0,9.0,2,2380,1
U02636,2024-12-23,1,11992,0,6.4659542937368375,0,0,38.0,1,712,0
U02637,2024-01-01,1,14366,0,2.596786222794766,0,1,19.0,2,2312,0
U02637,2024-02-12,1,7808,0,17.384403766797167,1,0,44.0,0,0,1
U02637,2024-11-25,1,5823,1,17.823878069432684,0,0,1.0,2,2002,0
U02638,2024-07-01,1,753,1,57.62521102982555,1,1,30.0,1,1413,1
U02638,2024-07-29,1,7838,1,11.425019776245904,0,0,27.0,2,3754,1
U02640,2024-12-02,1,9675,0,8.145827399601254,0,0,20.0,2,2894,0
U02641,2024-07-01,1,3603,0,25.970823916170126,1,2,47.0,0,0,1
U02641,2024-12-09,1,826,1,20.500481231953803,1,0,29.0,0,0,0
U02642,2024-08-12,1,13449,0,10.286171703021813,0,0,11.0,1,549,1
U02643,2024-03-04,1,11428,0,7.013832384052075,1,0,19.0,0,0,0
U02644,2024-09-23,1,3672,1,9.623430962343097,0,0,11.0,1,1824,0
U02646,2024-01-01,1,10013,0,13.232235701906411,0,3,27.0,1,578,0
U02646,2024-01-29,1,11774,1,10.742172693503147,0,2,36.0,1,1337,0
U02646,2024-08-19,1,-26,0,104.16000000000001,1,0,26.0,2,2740,1
U02646,2024-09-23,1,10526,0,15.906367340417033,0,0,29.0,0,0,0
U02649,2024-08-05,1,7659,0,1.9585253456221197,0,0,16.0,2,3394,1
U02650,2024-01-15,1,2144,0,21.97962154294032,0,1,25.0,2,1892,0
U02650,2024-03-04,1,10373,1,14.329369012223323,1,0,16.0,2,2610,1
U02652,2024-12-23,1,12387,0,10.685701925156826,0,0,11.0,2,2712,1
U02653,2024-03-04,1,2354,1,14.741035856573706,0,0,33.0,2,3006,1
U02653,2024-04-01,1,8262,1,10.710039987031234,0,0,25.0,0,0,0
U02653,2024-07-22,1,4544,0,25.10301631778474,0,0,17.0,0,0,1
U02653,2024-09-16,1,9665,0,2.7372446412398106,0,0,18.0,1,559,1
U02656,2024-08-12,1,401,1,77.31900452488688,1,0,25.0,0,0,1
U02658,2024-08-12,1,6590,0,19.13118174009081,0,0,24.0,2,2190,1
U02658,2024-10-21,1,10622,0,0.2441773102930128,0,0,26.0,2,2558,1
U02658,2024-12-16,1,6951,0,4.885057471264368,1,0,30.0,1,1859,0
U02659,2024-10-14,1,3104,0,34.91297966030614,1,0,24.0,0,0,1
U02660,2024-02-26,2,15697,0,10.138915293746116,1,0,22.0,0,0,0
U02660,2024-06-03,1,11987,0,11.89268651231165,0,0,16.0,1,1066,0
U02661,2024-04-15,1,8439,0,15.88757101564836,0,0,3.0,2,3786,1
U02661,2024-04-29,1,5937,0,14.118327788225082,0,1,20.0,2,3998,1
U02661,2024-05-06,1,7716,0,5.0922509225092245,0,0,12.0,2,3498,0
U02661,2024-08-12,1,5579,1,18.220463207270594,0,0,4.0,2,1782,0
U02661,2024-11-11,1,6157,0,6.6272368820139524,0,0,38.0,2,1730,1
U02662,2024-01-08,1,8167,0,3.4405296760463466,0,0,18.0,0,0,0
U02662,2024-02-26,1,-463,0,150.60109289617486,0,1,45.0,1,1672,1
U02662,2024-04-22,1,1540,0,38.05309734513274,0,0,42.0,1,1710,1
U02666,2024-05-20,1,4685,1,18.479206542543935,1,0,28.0,0,0,0
U02666,2024-10-28,1,7866,1,17.08653947507115,0,0,20.0,0,0,0
U02667,2024-01-08,1,1778,0,4.357181280258203,1,1,32.0,0,0,0
U02668,2024-01-08,1,5819,1,9.049703032197561,0,1,27.0,2,2394,1
U02668,2024-10-21,1,13454,0,6.614840008329284,0,0,10.0,1,1124,0
U02668,2024-12-09,1,7368,1,16.708116662898483,0,0,21.0,0,0,1
U02669,2024-02-19,1,1555,1,54.034880283771805,0,1,15.0,0,0,0
U02669,2024-04-01,1,8637,0,17.860199714693294,0,0,22.0,1,660,1
U02671,2024-03-11,1,7971,0,19.2564829821718,1,2,42.0,0,0,0
U02671,2024-06-03,1,9772,0,14.378340488916146,0,1,23.0,2,1060,1
U02672,2024-06-03,1,5688,0,10.748470108269261,0,0,10.0,0,0,1
U02672,2024-08-26,1,8429,1,16.40384806109293,0,0,15.0,0,0,0
U02673,2024-02-26,1,3830,1,16.484954208460532,0,0,13.0,0,0,1
U02675,2024-01-08,1,11782,1,9.194605009633912,0,0,14.0,1,642,0
U02675,2024-11-25,1,10961,1,2.9312787814381864,1,0,26.0,2,3726,0
U02676,2024-03-25,1,8542,0,18.391134040317187,0,2,17.0,0,0,1
U02676,2024-05-27,1,4720,1,26.662523306401493,0,2,16.0,2,3700,1
U02676,2024-07-01,1,7249,1,15.904872389791183,0,1,20.0,2,1198,0
U02676,2024-09-16,1,-615,1,157.9641847313855,0,0,23.0,2,3388,1
U02677,2024-12-02,1,458,0,55.404089581304774,1,0,56.0,2,3456,0
U02680,2024-02-26,1,1191,0,47.78605874616396,0,0,24.0,2,2032,1
U02680,2024-03-04,1,10117,0,11.580143331585386,1,1,39.0,1,1657,0
U02681,2024-04-01,1,12385,0,2.9312642056587506,0,0,26.0,1,928,0
U02682,2024-01-22,1,11325,0,12.365549794939255,1,0,20.0,2,2100,1
U02682,2024-02-12,1,10461,0,9.506920415224913,0,1,8.0,1,1374,0
U02682,2024-03-25,1,7078,1,18.624971257760407,0,0,12.0,0,0,1
U02683,2024-06-17,1,2992,0,11.269276393831554,0,0,1.0,1,1337,1
U02685,2024-07-08,1,13778,0,2.7595454866257323,1,1,37.0,1,1257,0
U02686,2024-12-02,1,4601,1,25.65842624010341,0,0,21.0,1,1913,0
U02687,2024-07-01,1,12034,0,12.2438561948516,0,1,11.0,1,1998,0
U02687,2024-09-02,1,7277,0,10.634901142085226,0,0,5.0,0,0,1
U02688,2024-03-25,1,11514,0,12.447722606645883,1,0,21.0,0,0,1
U02691,2024-07-08,1,6949,0,8.057687218840963,1,0,24.0,1,659,0
U02692,2024-02-19,1,6066,0,22.765469824293355,0,0,4.0,1,1804,0
U02693,2024-08-12,1,10314,1,2.144212523719165,0,1,38.0,0,0,0
U02693,2024-11-11,1,6431,0,17.115607681402242,0,0,23.0,2,3276,1
